"id" "x.coordinate" "y.coordinate" "impact" "tick.start" "tick.end"
"WF018_012" 4001853.44907487 3530733.90943559 300 390073 390079
"WF018_013" 4003353.44907487 3530733.90943559 300 390175 390181
"WF018_014" 4004853.44907487 3530733.90943559 300 390277 390283
"WF018_015" 4006353.44907487 3530733.90943559 300 390379 390385
"WF018_016" 4000353.44907487 3532233.90943559 300 390481 390487
"WF018_017" 4001853.44907487 3532233.90943559 300 390583 390589
"WF018_018" 4003353.44907487 3532233.90943559 300 390685 390691
"WF018_019" 4004853.44907487 3532233.90943559 300 390787 390793
"WF018_020" 4006353.44907487 3532233.90943559 300 390889 390895
"WF018_021" 4000353.44907487 3533733.90943559 300 390991 390997
"WF018_022" 4001853.44907487 3533733.90943559 300 391093 391099
"WF018_023" 4003353.44907487 3533733.90943559 300 391195 391201
"WF018_024" 4004853.44907487 3533733.90943559 300 391297 391303
"WF018_025" 4006353.44907487 3533733.90943559 300 391399 391405
"WF019_001" 3975838.54475499 3588831.2083136 300 391501 391507
"WF019_002" 3977338.54475499 3588831.2083136 300 391603 391609
"WF019_003" 3978838.54475499 3588831.2083136 300 391705 391711
"WF019_004" 3980338.54475499 3588831.2083136 300 391807 391813
"WF019_005" 3981838.54475499 3588831.2083136 300 391909 391915
"WF019_006" 3975838.54475499 3590331.2083136 300 392011 392017
"WF019_007" 3977338.54475499 3590331.2083136 300 392113 392119
"WF019_008" 3978838.54475499 3590331.2083136 300 392215 392221
"WF019_009" 3980338.54475499 3590331.2083136 300 392317 392323
"WF019_010" 3981838.54475499 3590331.2083136 300 392419 392425
"WF019_011" 3975838.54475499 3591831.2083136 300 392521 392527
"WF019_012" 3977338.54475499 3591831.2083136 300 392623 392629
"WF019_013" 3978838.54475499 3591831.2083136 300 392725 392731
"WF019_014" 3980338.54475499 3591831.2083136 300 392827 392833
"WF019_015" 3981838.54475499 3591831.2083136 300 392929 392935
"WF019_016" 3975838.54475499 3593331.2083136 300 393031 393037
"WF019_017" 3977338.54475499 3593331.2083136 300 393133 393139
"WF019_018" 3978838.54475499 3593331.2083136 300 393235 393241
"WF019_019" 3980338.54475499 3593331.2083136 300 393337 393343
"WF019_020" 3981838.54475499 3593331.2083136 300 393439 393445
"WF019_021" 3975838.54475499 3594831.2083136 300 393541 393547
"WF019_022" 3977338.54475499 3594831.2083136 300 393643 393649
"WF019_023" 3978838.54475499 3594831.2083136 300 393745 393751
"WF019_024" 3980338.54475499 3594831.2083136 300 393847 393853
"WF019_025" 3981838.54475499 3594831.2083136 300 393949 393955
"WF020_001" 4087246.76225145 3440787.00372109 300 394051 394057
"WF020_002" 4088746.76225145 3440787.00372109 300 394153 394159
"WF020_003" 4090246.76225145 3440787.00372109 300 394255 394261
"WF020_004" 4091746.76225145 3440787.00372109 300 394357 394363
"WF020_005" 4093246.76225145 3440787.00372109 300 394459 394465
"WF020_006" 4087246.76225145 3442287.00372109 300 394561 394567
"WF020_007" 4088746.76225145 3442287.00372109 300 394663 394669
"WF020_008" 4090246.76225145 3442287.00372109 300 394765 394771
"WF020_009" 4091746.76225145 3442287.00372109 300 394867 394873
"WF020_010" 4093246.76225145 3442287.00372109 300 394969 394975
"WF020_011" 4087246.76225145 3443787.00372109 300 395071 395077
"WF020_012" 4088746.76225145 3443787.00372109 300 395173 395179
"WF020_013" 4090246.76225145 3443787.00372109 300 395275 395281
"WF020_014" 4091746.76225145 3443787.00372109 300 395377 395383
"WF020_015" 4093246.76225145 3443787.00372109 300 395479 395485
"WF020_016" 4087246.76225145 3445287.00372109 300 395581 395587
"WF020_017" 4088746.76225145 3445287.00372109 300 395683 395689
"WF020_018" 4090246.76225145 3445287.00372109 300 395785 395791
"WF020_019" 4091746.76225145 3445287.00372109 300 395887 395893
"WF020_020" 4093246.76225145 3445287.00372109 300 395989 395995
"WF020_021" 4087246.76225145 3446787.00372109 300 396091 396097
"WF020_022" 4088746.76225145 3446787.00372109 300 396193 396199
"WF020_023" 4090246.76225145 3446787.00372109 300 396295 396301
"WF020_024" 4091746.76225145 3446787.00372109 300 396397 396403
"WF020_025" 4093246.76225145 3446787.00372109 300 396499 396505
"WF021_001" 4086252.14756375 3523716.02962999 300 396601 396607
"WF021_002" 4087752.14756375 3523716.02962999 300 396703 396709
"WF021_003" 4089252.14756375 3523716.02962999 300 396805 396811
"WF021_004" 4090752.14756375 3523716.02962999 300 396907 396913
"WF021_005" 4092252.14756375 3523716.02962999 300 397009 397015
"WF021_006" 4086252.14756375 3525216.02962999 300 397111 397117
"WF021_007" 4087752.14756375 3525216.02962999 300 397213 397219
"WF021_008" 4089252.14756375 3525216.02962999 300 397315 397321
"WF021_009" 4090752.14756375 3525216.02962999 300 397417 397423
"WF021_010" 4092252.14756375 3525216.02962999 300 397519 397525
"WF021_011" 4086252.14756375 3526716.02962999 300 397621 397627
"WF021_012" 4087752.14756375 3526716.02962999 300 397723 397729
"WF021_013" 4089252.14756375 3526716.02962999 300 397825 397831
"WF021_014" 4090752.14756375 3526716.02962999 300 397927 397933
"WF021_015" 4092252.14756375 3526716.02962999 300 398029 398035
"WF021_016" 4086252.14756375 3528216.02962999 300 398131 398137
"WF021_017" 4087752.14756375 3528216.02962999 300 398233 398239
"WF021_018" 4089252.14756375 3528216.02962999 300 398335 398341
"WF021_019" 4090752.14756375 3528216.02962999 300 398437 398443
"WF021_020" 4092252.14756375 3528216.02962999 300 398539 398545
"WF021_021" 4086252.14756375 3529716.02962999 300 398641 398647
"WF021_022" 4087752.14756375 3529716.02962999 300 398743 398749
"WF021_023" 4089252.14756375 3529716.02962999 300 398845 398851
"WF021_024" 4090752.14756375 3529716.02962999 300 398947 398953
"WF021_025" 4092252.14756375 3529716.02962999 300 399049 399055
"WF022_001" 4078958.74710689 3549152.00705413 300 399151 399157
"WF022_002" 4080458.74710689 3549152.00705413 300 399253 399259
"WF022_003" 4081958.74710689 3549152.00705413 300 399355 399361
"WF022_004" 4083458.74710689 3549152.00705413 300 399457 399463
"WF022_005" 4084958.74710689 3549152.00705413 300 399559 399565
"WF022_006" 4078958.74710689 3550652.00705413 300 399661 399667
"WF022_007" 4080458.74710689 3550652.00705413 300 399763 399769
"WF022_008" 4081958.74710689 3550652.00705413 300 399865 399871
"WF022_009" 4083458.74710689 3550652.00705413 300 399967 399973
"WF022_010" 4084958.74710689 3550652.00705413 300 400069 400075
"WF022_011" 4078958.74710689 3552152.00705413 300 400171 400177
"WF022_012" 4080458.74710689 3552152.00705413 300 400273 400279
"WF022_013" 4081958.74710689 3552152.00705413 300 400375 400381
"WF022_014" 4083458.74710689 3552152.00705413 300 400477 400483
"WF022_015" 4084958.74710689 3552152.00705413 300 400579 400585
"WF022_016" 4078958.74710689 3553652.00705413 300 400681 400687
"WF022_017" 4080458.74710689 3553652.00705413 300 400783 400789
"WF022_018" 4081958.74710689 3553652.00705413 300 400885 400891
"WF022_019" 4083458.74710689 3553652.00705413 300 400987 400993
"WF022_020" 4084958.74710689 3553652.00705413 300 401089 401095
"WF022_021" 4078958.74710689 3555152.00705413 300 401191 401197
"WF022_022" 4080458.74710689 3555152.00705413 300 401293 401299
"WF022_023" 4081958.74710689 3555152.00705413 300 401395 401401
"WF022_024" 4083458.74710689 3555152.00705413 300 401497 401503
"WF022_025" 4084958.74710689 3555152.00705413 300 401599 401605
"WF023_001" 4125381.08675414 3440642.99668373 300 401701 401707
"WF023_002" 4126881.08675414 3440642.99668373 300 401803 401809
"WF023_003" 4128381.08675414 3440642.99668373 300 401905 401911
"WF023_004" 4129881.08675414 3440642.99668373 300 402007 402013
"WF023_005" 4131381.08675414 3440642.99668373 300 402109 402115
"WF023_006" 4125381.08675414 3442142.99668373 300 402211 402217
"WF023_007" 4126881.08675414 3442142.99668373 300 402313 402319
"WF023_008" 4128381.08675414 3442142.99668373 300 402415 402421
"WF023_009" 4129881.08675414 3442142.99668373 300 402517 402523
"WF023_010" 4131381.08675414 3442142.99668373 300 402619 402625
"WF023_011" 4125381.08675414 3443642.99668373 300 402721 402727
"WF023_012" 4126881.08675414 3443642.99668373 300 402823 402829
"WF023_013" 4128381.08675414 3443642.99668373 300 402925 402931
"WF023_014" 4129881.08675414 3443642.99668373 300 403027 403033
"WF023_015" 4131381.08675414 3443642.99668373 300 403129 403135
"WF023_016" 4125381.08675414 3445142.99668373 300 403231 403237
"WF023_017" 4126881.08675414 3445142.99668373 300 403333 403339
"WF023_018" 4128381.08675414 3445142.99668373 300 403435 403441
"WF023_019" 4129881.08675414 3445142.99668373 300 403537 403543
"WF023_020" 4131381.08675414 3445142.99668373 300 403639 403645
"WF023_021" 4125381.08675414 3446642.99668373 300 403741 403747
"WF023_022" 4126881.08675414 3446642.99668373 300 403843 403849
"WF023_023" 4128381.08675414 3446642.99668373 300 403945 403951
"WF023_024" 4129881.08675414 3446642.99668373 300 404047 404053
"WF023_025" 4131381.08675414 3446642.99668373 300 404149 404155
"WF024_001" 4080490.99991904 3533800.34909564 300 404251 404257
"WF024_002" 4081990.99991904 3533800.34909564 300 404353 404359
"WF024_003" 4083490.99991904 3533800.34909564 300 404455 404461
"WF024_004" 4084990.99991904 3533800.34909564 300 404557 404563
"WF024_005" 4086490.99991904 3533800.34909564 300 404659 404665
"WF024_006" 4080490.99991904 3535300.34909564 300 404761 404767
"WF024_007" 4081990.99991904 3535300.34909564 300 404863 404869
"WF024_008" 4083490.99991904 3535300.34909564 300 404965 404971
"WF024_009" 4084990.99991904 3535300.34909564 300 405067 405073
"WF024_010" 4086490.99991904 3535300.34909564 300 405169 405175
"WF024_011" 4080490.99991904 3536800.34909564 300 405271 405277
"WF024_012" 4081990.99991904 3536800.34909564 300 405373 405379
"WF024_013" 4083490.99991904 3536800.34909564 300 405475 405481
"WF024_014" 4084990.99991904 3536800.34909564 300 405577 405583
"WF024_015" 4086490.99991904 3536800.34909564 300 405679 405685
"WF024_016" 4080490.99991904 3538300.34909564 300 405781 405787
"WF024_017" 4081990.99991904 3538300.34909564 300 405883 405889
"WF024_018" 4083490.99991904 3538300.34909564 300 405985 405991
"WF024_019" 4084990.99991904 3538300.34909564 300 406087 406093
"WF024_020" 4086490.99991904 3538300.34909564 300 406189 406195
"WF024_021" 4080490.99991904 3539800.34909564 300 406291 406297
"WF024_022" 4081990.99991904 3539800.34909564 300 406393 406399
"WF024_023" 4083490.99991904 3539800.34909564 300 406495 406501
"WF024_024" 4084990.99991904 3539800.34909564 300 406597 406603
"WF024_025" 4086490.99991904 3539800.34909564 300 406699 406705
"WF025_001" 4070918.01849448 3469402.86620765 300 406801 406807
"WF025_002" 4072418.01849448 3469402.86620765 300 406903 406909
"WF025_003" 4073918.01849448 3469402.86620765 300 407005 407011
"WF025_004" 4075418.01849448 3469402.86620765 300 407107 407113
"WF025_005" 4076918.01849448 3469402.86620765 300 407209 407215
"WF025_006" 4070918.01849448 3470902.86620765 300 407311 407317
"WF025_007" 4072418.01849448 3470902.86620765 300 407413 407419
"WF025_008" 4073918.01849448 3470902.86620765 300 407515 407521
"WF025_009" 4075418.01849448 3470902.86620765 300 407617 407623
"WF025_010" 4076918.01849448 3470902.86620765 300 407719 407725
"WF025_011" 4070918.01849448 3472402.86620765 300 407821 407827
"WF025_012" 4072418.01849448 3472402.86620765 300 407923 407929
"WF025_013" 4073918.01849448 3472402.86620765 300 408025 408031
"WF025_014" 4075418.01849448 3472402.86620765 300 408127 408133
"WF025_015" 4076918.01849448 3472402.86620765 300 408229 408235
"WF025_016" 4070918.01849448 3473902.86620765 300 408331 408337
"WF025_017" 4072418.01849448 3473902.86620765 300 408433 408439
"WF025_018" 4073918.01849448 3473902.86620765 300 408535 408541
"WF025_019" 4075418.01849448 3473902.86620765 300 408637 408643
"WF025_020" 4076918.01849448 3473902.86620765 300 408739 408745
"WF025_021" 4070918.01849448 3475402.86620765 300 408841 408847
"WF025_022" 4072418.01849448 3475402.86620765 300 408943 408949
"WF025_023" 4073918.01849448 3475402.86620765 300 409045 409051
"WF025_024" 4075418.01849448 3475402.86620765 300 409147 409153
"WF025_025" 4076918.01849448 3475402.86620765 300 409249 409255
"WF026_001" 3910822.56164786 3644740.24338355 300 409351 409357
"WF026_002" 3912322.56164786 3644740.24338355 300 409453 409459
"WF026_003" 3913822.56164786 3644740.24338355 300 409555 409561
"WF026_004" 3915322.56164786 3644740.24338355 300 409657 409663
"WF026_005" 3916822.56164786 3644740.24338355 300 409759 409765
"WF026_006" 3910822.56164786 3646240.24338355 300 409861 409867
"WF026_007" 3912322.56164786 3646240.24338355 300 409963 409969
"WF026_008" 3913822.56164786 3646240.24338355 300 410065 410071
"WF026_009" 3915322.56164786 3646240.24338355 300 410167 410173
"WF026_010" 3916822.56164786 3646240.24338355 300 410269 410275
"WF026_011" 3910822.56164786 3647740.24338355 300 410371 410377
"WF026_012" 3912322.56164786 3647740.24338355 300 410473 410479
"WF026_013" 3913822.56164786 3647740.24338355 300 410575 410581
"WF026_014" 3915322.56164786 3647740.24338355 300 410677 410683
"WF026_015" 3916822.56164786 3647740.24338355 300 410779 410785
"WF026_016" 3910822.56164786 3649240.24338355 300 410881 410887
"WF026_017" 3912322.56164786 3649240.24338355 300 410983 410989
"WF026_018" 3913822.56164786 3649240.24338355 300 411085 411091
"WF026_019" 3915322.56164786 3649240.24338355 300 411187 411193
"WF026_020" 3916822.56164786 3649240.24338355 300 411289 411295
"WF026_021" 3910822.56164786 3650740.24338355 300 411391 411397
"WF026_022" 3912322.56164786 3650740.24338355 300 411493 411499
"WF026_023" 3913822.56164786 3650740.24338355 300 411595 411601
"WF026_024" 3915322.56164786 3650740.24338355 300 411697 411703
"WF026_025" 3916822.56164786 3650740.24338355 300 411799 411805
"WF027_001" 4168619.76877957 3486298.00523223 300 411901 411907
"WF027_002" 4170119.76877957 3486298.00523223 300 412003 412009
"WF027_003" 4171619.76877957 3486298.00523223 300 412105 412111
"WF027_004" 4173119.76877957 3486298.00523223 300 412207 412213
"WF027_005" 4174619.76877957 3486298.00523223 300 412309 412315
"WF027_006" 4168619.76877957 3487798.00523223 300 412411 412417
"WF027_007" 4170119.76877957 3487798.00523223 300 412513 412519
"WF027_008" 4171619.76877957 3487798.00523223 300 412615 412621
"WF027_009" 4173119.76877957 3487798.00523223 300 412717 412723
"WF027_010" 4174619.76877957 3487798.00523223 300 412819 412825
"WF027_011" 4168619.76877957 3489298.00523223 300 412921 412927
"WF027_012" 4170119.76877957 3489298.00523223 300 413023 413029
"WF027_013" 4171619.76877957 3489298.00523223 300 413125 413131
"WF027_014" 4173119.76877957 3489298.00523223 300 413227 413233
"WF027_015" 4174619.76877957 3489298.00523223 300 413329 413335
"WF027_016" 4168619.76877957 3490798.00523223 300 413431 413437
"WF027_017" 4170119.76877957 3490798.00523223 300 413533 413539
"WF027_018" 4171619.76877957 3490798.00523223 300 413635 413641
"WF027_019" 4173119.76877957 3490798.00523223 300 413737 413743
"WF027_020" 4174619.76877957 3490798.00523223 300 413839 413845
"WF027_021" 4168619.76877957 3492298.00523223 300 413941 413947
"WF027_022" 4170119.76877957 3492298.00523223 300 414043 414049
"WF027_023" 4171619.76877957 3492298.00523223 300 414145 414151
"WF027_024" 4173119.76877957 3492298.00523223 300 414247 414253
"WF027_025" 4174619.76877957 3492298.00523223 300 414349 414355
"WF028_001" 4041271.9087782 3494532.05349712 300 414451 414457
"WF028_002" 4042771.9087782 3494532.05349712 300 414553 414559
"WF028_003" 4044271.9087782 3494532.05349712 300 414655 414661
"WF028_004" 4045771.9087782 3494532.05349712 300 414757 414763
"WF028_005" 4047271.9087782 3494532.05349712 300 414859 414865
"WF028_006" 4041271.9087782 3496032.05349712 300 414961 414967
"WF028_007" 4042771.9087782 3496032.05349712 300 415063 415069
"WF028_008" 4044271.9087782 3496032.05349712 300 415165 415171
"WF028_009" 4045771.9087782 3496032.05349712 300 415267 415273
"WF028_010" 4047271.9087782 3496032.05349712 300 415369 415375
"WF028_011" 4041271.9087782 3497532.05349712 300 415471 415477
"WF028_012" 4042771.9087782 3497532.05349712 300 415573 415579
"WF028_013" 4044271.9087782 3497532.05349712 300 415675 415681
"WF028_014" 4045771.9087782 3497532.05349712 300 415777 415783
"WF028_015" 4047271.9087782 3497532.05349712 300 415879 415885
"WF028_016" 4041271.9087782 3499032.05349712 300 415981 415987
"WF028_017" 4042771.9087782 3499032.05349712 300 416083 416089
"WF028_018" 4044271.9087782 3499032.05349712 300 416185 416191
"WF028_019" 4045771.9087782 3499032.05349712 300 416287 416293
"WF028_020" 4047271.9087782 3499032.05349712 300 416389 416395
"WF028_021" 4041271.9087782 3500532.05349712 300 416491 416497
"WF028_022" 4042771.9087782 3500532.05349712 300 416593 416599
"WF028_023" 4044271.9087782 3500532.05349712 300 416695 416701
"WF028_024" 4045771.9087782 3500532.05349712 300 416797 416803
"WF028_025" 4047271.9087782 3500532.05349712 300 416899 416905
"WF029_001" 4108303.91684903 3433797.29532581 300 417001 417007
"WF029_002" 4109803.91684903 3433797.29532581 300 417103 417109
"WF029_003" 4111303.91684903 3433797.29532581 300 417205 417211
"WF029_004" 4112803.91684903 3433797.29532581 300 417307 417313
"WF029_005" 4114303.91684903 3433797.29532581 300 417409 417415
"WF029_006" 4108303.91684903 3435297.29532581 300 417511 417517
"WF029_007" 4109803.91684903 3435297.29532581 300 417613 417619
"WF029_008" 4111303.91684903 3435297.29532581 300 417715 417721
"WF029_009" 4112803.91684903 3435297.29532581 300 417817 417823
"WF029_010" 4114303.91684903 3435297.29532581 300 417919 417925
"WF029_011" 4108303.91684903 3436797.29532581 300 418021 418027
"WF029_012" 4109803.91684903 3436797.29532581 300 418123 418129
"WF029_013" 4111303.91684903 3436797.29532581 300 418225 418231
"WF029_014" 4112803.91684903 3436797.29532581 300 418327 418333
"WF029_015" 4114303.91684903 3436797.29532581 300 418429 418435
"WF029_016" 4108303.91684903 3438297.29532581 300 418531 418537
"WF029_017" 4109803.91684903 3438297.29532581 300 418633 418639
"WF029_018" 4111303.91684903 3438297.29532581 300 418735 418741
"WF029_019" 4112803.91684903 3438297.29532581 300 418837 418843
"WF029_020" 4114303.91684903 3438297.29532581 300 418939 418945
"WF029_021" 4108303.91684903 3439797.29532581 300 419041 419047
"WF029_022" 4109803.91684903 3439797.29532581 300 419143 419149
"WF029_023" 4111303.91684903 3439797.29532581 300 419245 419251
"WF029_024" 4112803.91684903 3439797.29532581 300 419347 419353
"WF029_025" 4114303.91684903 3439797.29532581 300 419449 419455
"WF030_001" 4001858.75446404 3547443.48868178 300 419551 419557
"WF030_002" 4003358.75446404 3547443.48868178 300 419653 419659
"WF030_003" 4004858.75446404 3547443.48868178 300 419755 419761
"WF030_004" 4006358.75446404 3547443.48868178 300 419857 419863
"WF030_005" 4007858.75446404 3547443.48868178 300 419959 419965
"WF030_006" 4001858.75446404 3548943.48868178 300 420061 420067
"WF030_007" 4003358.75446404 3548943.48868178 300 420163 420169
"WF030_008" 4004858.75446404 3548943.48868178 300 420265 420271
"WF030_009" 4006358.75446404 3548943.48868178 300 420367 420373
"WF030_010" 4007858.75446404 3548943.48868178 300 420469 420475
"WF030_011" 4001858.75446404 3550443.48868178 300 420571 420577
"WF030_012" 4003358.75446404 3550443.48868178 300 420673 420679
"WF030_013" 4004858.75446404 3550443.48868178 300 420775 420781
"WF030_014" 4006358.75446404 3550443.48868178 300 420877 420883
"WF030_015" 4007858.75446404 3550443.48868178 300 420979 420985
"WF030_016" 4001858.75446404 3551943.48868178 300 421081 421087
"WF030_017" 4003358.75446404 3551943.48868178 300 421183 421189
"WF030_018" 4004858.75446404 3551943.48868178 300 421285 421291
"WF030_019" 4006358.75446404 3551943.48868178 300 421387 421393
"WF030_020" 4007858.75446404 3551943.48868178 300 421489 421495
"WF030_021" 4001858.75446404 3553443.48868178 300 421591 421597
"WF030_022" 4003358.75446404 3553443.48868178 300 421693 421699
"WF030_023" 4004858.75446404 3553443.48868178 300 421795 421801
"WF030_024" 4006358.75446404 3553443.48868178 300 421897 421903
"WF030_025" 4007858.75446404 3553443.48868178 300 421999 422005
